ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,City,County,State,Timezone,Weather_Timestamp,Temperature(F),Humidity(%),Visibility(mi),Precipitation(in),Weather_Condition,Junction,Traffic_Signal,Sunrise_Sunset,Start_Time_parsed,End_Time_parsed,reported_duration_minutes,dataset_source,target_name,target_definition,duration_missing,duration_negative,duration_zero,duration_below_minimum,duration_requires_review,valid_initial_duration,event_year,event_month,event_day_of_week,event_hour,is_weekend,description_normalized,description_length,description_missing,duplicate_signature
A-5315423,Source1,2,2022-04-20 17:27:11.000000000,2022-04-20 19:31:16.000000000,25.732962,-80.339038,0.237,Stationary traffic on FL-976 from SW 97th Ave (SW 40th St/Bird Rd/FL-976) to FL-826/Palmetto Expy (SW 40th St/Bird Rd/FL-976) due to accident., SW 40th St,Miami,Miami-Dade,FL,US/Eastern,2022-04-20 17:53:00,80.0,52.0,10.0,0.0,Partly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on fl-976 from sw 97th ave (sw 40th st/bird rd/fl-976) to fl-826/palmetto expy (sw 40th st/bird rd/fl-976) due to accident.,142,False,Source1|NaT|NaT|25.732962|-80.339038| SW 40th St|stationary traffic on fl-976 from sw 97th ave (sw 40th st/bird rd/fl-976) to fl-826/palmetto expy (sw 40th st/bird rd/fl-976) due to accident.
A-3998982,Source1,2,2022-02-22 09:02:46.000000000,2022-02-22 11:20:18.000000000,25.732962,-80.339038,0.237,Stationary traffic on FL-976 from SW 97th Ave (SW 40th St/Bird Rd/FL-976) to FL-826/Palmetto Expy (SW 40th St/Bird Rd/FL-976) due to accident., SW 40th St,Miami,Miami-Dade,FL,US/Eastern,2022-02-22 08:53:00,78.0,71.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on fl-976 from sw 97th ave (sw 40th st/bird rd/fl-976) to fl-826/palmetto expy (sw 40th st/bird rd/fl-976) due to accident.,142,False,Source1|NaT|NaT|25.732962|-80.339038| SW 40th St|stationary traffic on fl-976 from sw 97th ave (sw 40th st/bird rd/fl-976) to fl-826/palmetto expy (sw 40th st/bird rd/fl-976) due to accident.
A-5904837,Source1,2,2021-10-07 18:25:48.000000000,2021-10-07 20:29:41.000000000,25.733243,-80.333047,0.222,Slow traffic on FL-976 from FL-826/Palmetto Expy (SW 40th St/Bird Rd/FL-976) to SW 97th Ave (SW 40th St/Bird Rd/FL-976) due to accident., Bird Rd,Miami,Miami-Dade,FL,US/Eastern,2021-10-07 18:53:00,84.0,76.0,10.0,0.0,Partly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic on fl-976 from fl-826/palmetto expy (sw 40th st/bird rd/fl-976) to sw 97th ave (sw 40th st/bird rd/fl-976) due to accident.,136,False,Source1|NaT|NaT|25.733243|-80.333047| Bird Rd|slow traffic on fl-976 from fl-826/palmetto expy (sw 40th st/bird rd/fl-976) to sw 97th ave (sw 40th st/bird rd/fl-976) due to accident.
A-6197486,Source1,2,2021-07-29 18:14:27.000000000,2021-07-29 20:17:15.000000000,25.733243,-80.333047,0.222,Slow traffic on FL-976 from FL-826/Palmetto Expy (SW 40th St/Bird Rd/FL-976) to SW 97th Ave (SW 40th St/Bird Rd/FL-976) due to accident., Bird Rd,Miami,Miami-Dade,FL,US/Eastern,2021-07-29 17:53:00,89.0,63.0,10.0,0.0,Fair,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic on fl-976 from fl-826/palmetto expy (sw 40th st/bird rd/fl-976) to sw 97th ave (sw 40th st/bird rd/fl-976) due to accident.,136,False,Source1|NaT|NaT|25.733243|-80.333047| Bird Rd|slow traffic on fl-976 from fl-826/palmetto expy (sw 40th st/bird rd/fl-976) to sw 97th ave (sw 40th st/bird rd/fl-976) due to accident.
A-4523656,Source1,2,2022-03-21 15:18:28.000000000,2022-03-21 17:26:05.000000000,25.733269,-80.331645,0.272,Slow traffic on County Hwy-913 - FL-976 - FL-973 from SW 84th Ave to SW 41st St due to accident., Bird Rd,Miami,Miami-Dade,FL,US/Eastern,2022-03-21 14:53:00,79.0,58.0,10.0,0.0,Mostly Cloudy,False,True,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic on county hwy-913 - fl-976 - fl-973 from sw 84th ave to sw 41st st due to accident.,96,False,Source1|NaT|NaT|25.733269|-80.331645| Bird Rd|slow traffic on county hwy-913 - fl-976 - fl-973 from sw 84th ave to sw 41st st due to accident.
A-3998052,Source1,2,2022-03-07 15:09:29.000000000,2022-03-07 17:24:05.000000000,25.733269,-80.331645,0.272,Slow traffic on County Hwy-913 - FL-976 - FL-973 from SW 84th Ave to SW 41st St due to accident., Bird Rd,Miami,Miami-Dade,FL,US/Eastern,2022-03-07 14:53:00,81.0,72.0,10.0,0.0,Mostly Cloudy,False,True,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic on county hwy-913 - fl-976 - fl-973 from sw 84th ave to sw 41st st due to accident.,96,False,Source1|NaT|NaT|25.733269|-80.331645| Bird Rd|slow traffic on county hwy-913 - fl-976 - fl-973 from sw 84th ave to sw 41st st due to accident.
A-3736710,Source1,2,2022-06-14 18:10:49.000000000,2022-06-14 18:32:04.000000000,25.733425,-80.30481999999998,0.6459999999999999,Stationary traffic on FL-976 from Ludlam Rd/SW 67th Ave (SW 40th St/Bird Rd/FL-976) to FL-826/Palmetto Expy (SW 40th St/Bird Rd/FL-976) due to accident., Bird Rd,Miami,Miami-Dade,FL,US/Eastern,2022-06-14 17:53:00,87.0,67.0,10.0,0.0,Partly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on fl-976 from ludlam rd/sw 67th ave (sw 40th st/bird rd/fl-976) to fl-826/palmetto expy (sw 40th st/bird rd/fl-976) due to accident.,152,False,Source1|NaT|NaT|25.733425|-80.30481999999998| Bird Rd|stationary traffic on fl-976 from ludlam rd/sw 67th ave (sw 40th st/bird rd/fl-976) to fl-826/palmetto expy (sw 40th st/bird rd/fl-976) due to accident.
A-6113124,Source1,2,2021-08-26 15:09:30.000000000,2021-08-26 15:47:00.000000000,25.733425,-80.30481999999998,0.381,Stationary traffic on FL-976 from Ludlam Rd/SW 67th Ave (SW 40th St/Bird Rd/FL-976) to FL-826/Palmetto Expy (SW 40th St/Bird Rd/FL-976) due to accident., Bird Rd,Miami,Miami-Dade,FL,US/Eastern,2021-08-26 14:53:00,89.0,65.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on fl-976 from ludlam rd/sw 67th ave (sw 40th st/bird rd/fl-976) to fl-826/palmetto expy (sw 40th st/bird rd/fl-976) due to accident.,152,False,Source1|NaT|NaT|25.733425|-80.30481999999998| Bird Rd|stationary traffic on fl-976 from ludlam rd/sw 67th ave (sw 40th st/bird rd/fl-976) to fl-826/palmetto expy (sw 40th st/bird rd/fl-976) due to accident.
A-5259698,Source1,2,2022-04-01 08:30:47.000000000,2022-04-01 11:01:04.000000000,25.734092,-80.284436,0.143,Stationary traffic on FL-959 - FL-976 from Alhambra Cir to SW 57th Ave / Sarria Ave due to accident., Bird Rd,Coral Gables,Miami-Dade,FL,US/Eastern,2022-04-01 08:53:00,80.0,85.0,10.0,0.0,Mostly Cloudy,False,True,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on fl-959 - fl-976 from alhambra cir to sw 57th ave / sarria ave due to accident.,100,False,Source1|NaT|NaT|25.734092|-80.284436| Bird Rd|stationary traffic on fl-959 - fl-976 from alhambra cir to sw 57th ave / sarria ave due to accident.
A-4444568,Source1,2,2022-04-01 09:04:01.000000000,2022-04-01 11:29:58.000000000,25.734092,-80.284436,0.143,Stationary traffic on FL-959 - FL-976 from Alhambra Cir to SW 57th Ave / Sarria Ave due to accident., Bird Rd,Coral Gables,Miami-Dade,FL,US/Eastern,2022-04-01 08:53:00,80.0,85.0,10.0,0.0,Mostly Cloudy,False,True,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on fl-959 - fl-976 from alhambra cir to sw 57th ave / sarria ave due to accident.,100,False,Source1|NaT|NaT|25.734092|-80.284436| Bird Rd|stationary traffic on fl-959 - fl-976 from alhambra cir to sw 57th ave / sarria ave due to accident.
A-6593770,Source1,2,2020-12-11 14:13:30.000000000,2020-12-12 02:05:36.000000000,25.73417,-80.302918,0.069,Slow traffic on FL-976 from SW 39th Ter to SW 65th Ave due to accident., SW 39th Ter,Miami,Miami-Dade,FL,US/Eastern,2020-12-11 13:53:00,75.0,55.0,10.0,0.0,Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic on fl-976 from sw 39th ter to sw 65th ave due to accident.,71,False,Source1|NaT|NaT|25.73417|-80.302918| SW 39th Ter|slow traffic on fl-976 from sw 39th ter to sw 65th ave due to accident.
A-3869708,Source1,2,2022-04-01 14:41:53.000000000,2022-04-01 16:54:49.000000000,25.73417,-80.302918,0.069,Slow traffic on FL-976 from SW 39th Ter to SW 65th Ave due to accident., SW 39th Ter,Miami,Miami-Dade,FL,US/Eastern,2022-04-01 14:53:00,86.0,65.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic on fl-976 from sw 39th ter to sw 65th ave due to accident.,71,False,Source1|NaT|NaT|25.73417|-80.302918| SW 39th Ter|slow traffic on fl-976 from sw 39th ter to sw 65th ave due to accident.
A-5463271,Source1,2,2022-03-07 14:40:00.000000000,2022-03-07 16:45:53.000000000,25.734217,-80.335882,0.091,Slow traffic on County Hwy-913 - FL-976 - FL-973 from SW 38th St to SW 85th Ave due to accident., SW 87th Ave,Miami,Miami-Dade,FL,US/Eastern,2022-03-07 14:53:00,81.0,72.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic on county hwy-913 - fl-976 - fl-973 from sw 38th st to sw 85th ave due to accident.,96,False,Source1|NaT|NaT|25.734217|-80.335882| SW 87th Ave|slow traffic on county hwy-913 - fl-976 - fl-973 from sw 38th st to sw 85th ave due to accident.
A-4598179,Source1,2,2022-04-23 11:42:08.000000000,2022-04-23 14:31:02.000000000,25.734217,-80.335882,0.091,Slow traffic on County Hwy-913 - FL-976 - FL-973 from SW 38th St to SW 85th Ave due to accident., SW 87th Ave,Miami,Miami-Dade,FL,US/Eastern,2022-04-23 11:53:00,83.0,54.0,10.0,0.0,Partly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic on county hwy-913 - fl-976 - fl-973 from sw 38th st to sw 85th ave due to accident.,96,False,Source1|NaT|NaT|25.734217|-80.335882| SW 87th Ave|slow traffic on county hwy-913 - fl-976 - fl-973 from sw 38th st to sw 85th ave due to accident.
A-4487820,Source1,2,2022-05-24 12:52:33.000000000,2022-05-24 14:55:05.000000000,25.734217,-80.335882,0.091,Slow traffic on County Hwy-913 - FL-976 - FL-973 from SW 38th St to SW 85th Ave due to accident., SW 87th Ave,Miami,Miami-Dade,FL,US/Eastern,2022-05-24 12:53:00,86.0,61.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic on county hwy-913 - fl-976 - fl-973 from sw 38th st to sw 85th ave due to accident.,96,False,Source1|NaT|NaT|25.734217|-80.335882| SW 87th Ave|slow traffic on county hwy-913 - fl-976 - fl-973 from sw 38th st to sw 85th ave due to accident.
A-5260046,Source1,2,2022-03-04 11:59:38.000000000,2022-03-04 14:02:00.000000000,25.734897,-80.30295,0.146,Slow traffic from Coral Way/SW 24th St (Ludlam Rd/SW 67th Ave) to Miller Rd/SW 56th St (Ludlam Rd/SW 67th Ave) due to accident., SW 39th St,Miami,Miami-Dade,FL,US/Eastern,2022-03-04 11:53:00,79.0,52.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic from coral way/sw 24th st (ludlam rd/sw 67th ave) to miller rd/sw 56th st (ludlam rd/sw 67th ave) due to accident.,127,False,Source1|NaT|NaT|25.734897|-80.30295| SW 39th St|slow traffic from coral way/sw 24th st (ludlam rd/sw 67th ave) to miller rd/sw 56th st (ludlam rd/sw 67th ave) due to accident.
A-3882163,Source1,2,2022-05-25 11:00:30.000000000,2022-05-25 13:04:03.000000000,25.734897,-80.30295,0.146,Slow traffic from Coral Way/SW 24th St (Ludlam Rd/SW 67th Ave) to Miller Rd/SW 56th St (Ludlam Rd/SW 67th Ave) due to accident., SW 39th St,Miami,Miami-Dade,FL,US/Eastern,2022-05-25 10:53:00,86.0,59.0,10.0,0.0,Partly Cloudy / Windy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic from coral way/sw 24th st (ludlam rd/sw 67th ave) to miller rd/sw 56th st (ludlam rd/sw 67th ave) due to accident.,127,False,Source1|NaT|NaT|25.734897|-80.30295| SW 39th St|slow traffic from coral way/sw 24th st (ludlam rd/sw 67th ave) to miller rd/sw 56th st (ludlam rd/sw 67th ave) due to accident.
A-4064470,Source1,2,2022-05-31 14:48:53.000000000,2022-05-31 17:01:38.000000000,25.734914,-80.33587299999998,0.134,Stationary traffic on County Hwy-913 - FL-976 - FL-973 from SW 38th St to SW 85th Ave due to accident., SW 87th Ave,Miami,Miami-Dade,FL,US/Eastern,2022-05-31 14:53:00,81.0,79.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on county hwy-913 - fl-976 - fl-973 from sw 38th st to sw 85th ave due to accident.,102,False,Source1|NaT|NaT|25.734914|-80.33587299999998| SW 87th Ave|stationary traffic on county hwy-913 - fl-976 - fl-973 from sw 38th st to sw 85th ave due to accident.
A-5233911,Source1,2,2022-04-12 14:50:34.000000000,2022-04-12 16:54:16.000000000,25.734914,-80.33587299999998,0.134,Stationary traffic on County Hwy-913 - FL-976 - FL-973 from SW 38th St to SW 85th Ave due to accident., SW 87th Ave,Miami,Miami-Dade,FL,US/Eastern,2022-04-12 14:53:00,82.0,49.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on county hwy-913 - fl-976 - fl-973 from sw 38th st to sw 85th ave due to accident.,102,False,Source1|NaT|NaT|25.734914|-80.33587299999998| SW 87th Ave|stationary traffic on county hwy-913 - fl-976 - fl-973 from sw 38th st to sw 85th ave due to accident.
A-5272623,Source1,2,2022-05-11 17:12:33.000000000,2022-05-11 20:20:38.000000000,25.734989,-80.30295600000002,0.138,Stationary traffic on FL-976 from SW 39th St to SW 65th Ave due to accident., SW 39th St,Miami,Miami-Dade,FL,US/Eastern,2022-05-11 16:53:00,79.0,62.0,10.0,0.0,Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on fl-976 from sw 39th st to sw 65th ave due to accident.,76,False,Source1|NaT|NaT|25.734989|-80.30295600000002| SW 39th St|stationary traffic on fl-976 from sw 39th st to sw 65th ave due to accident.
A-4426876,Source1,2,2022-04-01 15:07:40.000000000,2022-04-01 17:12:32.000000000,25.734989,-80.30295600000002,0.138,Stationary traffic on FL-976 from SW 39th St to SW 65th Ave due to accident., SW 39th St,Miami,Miami-Dade,FL,US/Eastern,2022-04-01 14:53:00,86.0,65.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on fl-976 from sw 39th st to sw 65th ave due to accident.,76,False,Source1|NaT|NaT|25.734989|-80.30295600000002| SW 39th St|stationary traffic on fl-976 from sw 39th st to sw 65th ave due to accident.
A-4884060,Source1,2,2022-05-18 08:04:29.000000000,2022-05-18 12:07:38.000000000,25.736808,-80.319627,0.285,Stationary traffic on FL-976 from Palmetto Expy S to Palmetto Expy N due to accident.,Palmetto Expy S,Miami,Miami-Dade,FL,US/Eastern,2022-05-18 07:53:00,79.0,77.0,10.0,0.0,Fair,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on fl-976 from palmetto expy s to palmetto expy n due to accident.,85,False,Source1|NaT|NaT|25.736808|-80.319627|Palmetto Expy S|stationary traffic on fl-976 from palmetto expy s to palmetto expy n due to accident.
A-4438395,Source1,2,2022-01-14 09:45:00.000000000,2022-01-14 10:23:00.000000000,25.736808,-80.319627,0.285,Stationary traffic on FL-976 from Palmetto Expy S to Palmetto Expy N due to accident.,Palmetto Expy S,Miami,Miami-Dade,FL,US/Eastern,2022-01-14 09:53:00,66.0,56.0,10.0,0.0,Fair,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on fl-976 from palmetto expy s to palmetto expy n due to accident.,85,False,Source1|NaT|NaT|25.736808|-80.319627|Palmetto Expy S|stationary traffic on fl-976 from palmetto expy s to palmetto expy n due to accident.
A-3998018,Source1,2,2022-02-09 16:39:03.000000000,2022-02-09 19:16:18.000000000,25.747524,-80.33769000000002,0.135,Stationary traffic on County Hwy-913 - FL-973 - FL-972 from SW 88th Ave to SW 21st St / SW 21st Ter due to accident., SW 88th Ave,Miami,Miami-Dade,FL,US/Eastern,2022-02-09 16:53:00,65.0,87.0,10.0,0.0,Mostly Cloudy,False,True,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on county hwy-913 - fl-973 - fl-972 from sw 88th ave to sw 21st st / sw 21st ter due to accident.,116,False,Source1|NaT|NaT|25.747524|-80.33769000000002| SW 88th Ave|stationary traffic on county hwy-913 - fl-973 - fl-972 from sw 88th ave to sw 21st st / sw 21st ter due to accident.
A-5126149,Source1,2,2022-02-23 12:54:30.000000000,2022-02-23 15:09:52.000000000,25.747524,-80.33769000000002,0.135,Stationary traffic on County Hwy-913 - FL-973 - FL-972 from SW 88th Ave to SW 21st St / SW 21st Ter due to accident., SW 88th Ave,Miami,Miami-Dade,FL,US/Eastern,2022-02-23 12:53:00,81.0,54.0,10.0,0.0,Partly Cloudy,False,True,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on county hwy-913 - fl-973 - fl-972 from sw 88th ave to sw 21st st / sw 21st ter due to accident.,116,False,Source1|NaT|NaT|25.747524|-80.33769000000002| SW 88th Ave|stationary traffic on county hwy-913 - fl-973 - fl-972 from sw 88th ave to sw 21st st / sw 21st ter due to accident.
A-5093299,Source1,2,2022-05-25 16:28:33.000000000,2022-05-25 18:30:29.000000000,25.747541,-80.336836,0.086,Stationary traffic on County Hwy-913 - FL-973 - FL-972 from SW 88th Ave to SW 21st St / SW 21st Ter due to accident., SW 24th St,Miami,Miami-Dade,FL,US/Eastern,2022-05-25 16:53:00,86.0,61.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on county hwy-913 - fl-973 - fl-972 from sw 88th ave to sw 21st st / sw 21st ter due to accident.,116,False,Source1|NaT|NaT|25.747541|-80.336836| SW 24th St|stationary traffic on county hwy-913 - fl-973 - fl-972 from sw 88th ave to sw 21st st / sw 21st ter due to accident.
A-5414963,Source1,2,2022-05-25 16:28:33.000000000,2022-05-25 18:39:38.000000000,25.747541,-80.336836,0.086,Stationary traffic on County Hwy-913 - FL-973 - FL-972 from SW 88th Ave to SW 21st St / SW 21st Ter due to accident., SW 24th St,Miami,Miami-Dade,FL,US/Eastern,2022-05-25 16:53:00,86.0,61.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on county hwy-913 - fl-973 - fl-972 from sw 88th ave to sw 21st st / sw 21st ter due to accident.,116,False,Source1|NaT|NaT|25.747541|-80.336836| SW 24th St|stationary traffic on county hwy-913 - fl-973 - fl-972 from sw 88th ave to sw 21st st / sw 21st ter due to accident.
