ID,Source,Severity,Start_Time_parsed,End_Time_parsed,reported_duration_minutes,Description,Street,City,County,State,event_year,split
A-3963996,Source1,4,2022-03-12 11:59:55,2022-03-13 14:29:58,1590.05,Incident on I-8 WB near VEKOL RD Road closed. Take alternate route.,I-8,Gila Bend,Maricopa,AZ,2022.0,calibration
A-5047197,Source1,2,2022-04-28 08:15:00,2022-04-29 10:45:00,1590.0,Construction on US-59 NB near ELLIS RD Road closed. Take alternate route., US-59,Princeton,Franklin,KS,2022.0,calibration
A-5765823,Source1,2,2021-05-30 13:53:00,2021-05-31 16:22:05,1589.0833333333333,Incident on PINES near JEFFERSON PAIGE RD Drive with caution., Jefferson Paige Rd,Shreveport,Caddo,LA,2021.0,validation
A-6873958,Source1,2,2020-12-15 01:22:00,2020-12-16 03:50:53,1588.8833333333334,Secondary Location for 7-062: GRAHAM RD / SANTA CLARA RD., Armstrong St,Middletown,Lake,CA,2020.0,train
A-6415727,Source1,2,2021-01-26 16:13:16,2021-01-27 18:41:00,1587.7333333333333,Stationary traffic on I-278 W from I-295 (I-278) to Bronx River Ave (Bronx) (South) (I-278) due to accident.,Bruckner Expy W,Bronx,Bronx,NY,2021.0,validation
A-6631354,Source1,2,2020-12-20 14:33:01,2020-12-21 17:00:00,1586.9833333333333,High water. Use an alternate route., SW Deer Creek Flats Rd,Mcminnville,Yamhill,OR,2020.0,train
A-6557198,Source1,2,2021-02-20 21:29:00,2021-02-21 23:55:18,1586.3,Incident on W 86TH near NESOM CT Drive with caution., Joanna Dr,Shreveport,Caddo,LA,2021.0,validation
A-4058555,Source1,2,2022-01-13 20:00:00,2022-01-14 22:26:13,1586.2166666666667,Construction on US-160 EB near BIA-594 Road closed. Take alternate route.,US-160,Teec Nos Pos,Apache,AZ,2022.0,calibration
A-4696868,Source1,2,2022-04-21 00:01:00,2022-04-22 02:26:53,1585.8833333333334,Incident on I-95 SB near MARINA MILE BLVD Right lane blocked. Expect delays.,W State Road 84,Fort Lauderdale,Broward,FL,2022.0,calibration
A-4957081,Source1,2,2022-03-11 09:06:08,2022-03-12 11:32:00,1585.8666666666666,Construction on E HWY 64-51 EXPY WB near HOUSE 2401 Drive with caution.,US-64,Tulsa,Tulsa,OK,2022.0,calibration
A-6088371,Source1,2,2021-08-09 16:31:00,2021-08-10 18:56:08,1585.1333333333334,Incident on CLAIBORNE AVE near MANSFIELD RD Drive with caution.,Mansfield Rd,Shreveport,Caddo,LA,2021.0,validation
A-5581970,Source1,2,2021-07-21 16:56:00,2021-07-22 19:19:01,1583.0166666666667,Incident on NEWCASTLE near SHANNON DR Drive with caution., Stone Ridge Dr,Shreveport,Caddo,LA,2021.0,validation
A-6948756,Source1,2,2020-10-28 22:32:00,2020-10-30 00:54:52,1582.8666666666666,Incident on LINE AVE near ROBINSON PL Drive with caution., Line Ave,Shreveport,Caddo,LA,2020.0,train
A-6723917,Source1,2,2020-12-03 01:47:00,2020-12-04 04:09:44,1582.7333333333333,Incident on MERIWETHER near W 70TH ST Drive with caution., W 70th St,Shreveport,Caddo,LA,2020.0,train
A-5501424,Source1,2,2021-06-12 20:28:00,2021-06-13 22:50:40,1582.6666666666667,Incident on W ALEXANDER near WILLIAMS ST Drive with caution., W Alexander Ave,Shreveport,Caddo,LA,2021.0,validation
A-6015691,Source1,2,2021-06-02 17:32:00,2021-06-03 19:54:38,1582.6333333333334,Incident on BERT KOUNS INDUSTRIAL near DEAN RD Drive with caution., Bert Kouns Industrial Loop Expy,Shreveport,Caddo,LA,2021.0,validation
A-5667441,Source1,2,2021-08-03 13:38:00,2021-08-04 16:00:08,1582.1333333333334,Incident on E 84TH ST near FAIRFIELD AVE Drive with caution., E 84th St,Shreveport,Caddo,LA,2021.0,validation
A-6752010,Source1,2,2020-09-13 20:10:00,2020-09-14 22:31:35,1581.5833333333333,Incident on W 67TH near WALLACE AVE Drive with caution., W 67th St,Shreveport,Caddo,LA,2020.0,train
A-6912413,Source1,2,2020-09-11 06:11:00,2020-09-12 08:32:34,1581.5666666666666,Incident on CENTENARY BLVD near STONER AVE Drive with caution., Stoner Ave,Shreveport,Caddo,LA,2020.0,train
A-6513450,Source1,2,2021-02-06 02:07:00,2021-02-07 04:28:06,1581.1,Incident on SOUTHERN LOOP near I-49 Drive with caution.,Southern Loop,Shreveport,Caddo,LA,2021.0,validation
A-6972866,Source1,2,2020-11-23 05:37:00,2020-11-24 07:58:04,1581.0666666666666,Incident on I-20 EB near MARKET ST Drive with caution.,I-20 E,Shreveport,Caddo,LA,2020.0,train
A-6929663,Source1,2,2020-10-03 16:52:00,2020-10-04 19:10:59,1578.9833333333333,Incident on LINE near E 66TH ST Drive with caution., Line Ave,Shreveport,Caddo,LA,2020.0,train
A-6063497,Source1,2,2021-07-01 19:34:00,2021-07-02 21:51:54,1577.9,Construction on I-76 WB near MP 31 Expect long delays.,I-76 W,Warrendale,Allegheny,PA,2021.0,validation
A-5998895,Source1,4,2021-08-02 16:59:05,2021-08-03 19:16:40,1577.5833333333333,Construction on I-35 NB near KS-131 Road closed. Take alternate route.,I-35,Lebo,Coffey,KS,2021.0,validation
A-4803340,Source1,2,2022-04-12 13:41:46,2022-04-13 15:59:21,1577.5833333333333,Travelers can expect the following: Crash blockage slideoff and road blocked westbound until further notice. semi blocking westbound lanes prepare to stop,US-12 W,Rosebud,Rosebud,MT,2022.0,calibration
A-4171800,Source1,2,2022-03-08 16:41:58,2022-03-09 18:59:10,1577.2,Construction on AZ-79 SB near FANNIN-MCFARLAND AQUEDUCT Road closed. Take alternate route., N Highway 79,Superior,Pinal,AZ,2022.0,calibration
A-6062306,Source1,2,2021-12-03 10:28:00,2021-12-04 12:45:00,1577.0,Incident on I-75 SB near GA-61 Road closed. Take alternate route.,Old Grassdale Rd NE,Cartersville,Bartow,GA,2021.0,validation
A-4701547,Source1,2,2023-01-24 10:48:00,2023-01-25 13:04:41,1576.6833333333334,Incident on VAN BUREN BLVD near WASHINGTON ST Drive with caution., Van Buren Blvd,Riverside,Riverside,CA,2023.0,test
A-3972847,Source1,2,2022-11-23 12:09:33,2022-11-24 14:25:33,1576.0,Construction on DENVER AVE near HOUSE 1200 Drive with caution.,S Denver Ave,Tulsa,Tulsa,OK,2022.0,calibration
A-6771585,Source1,2,2020-12-02 08:33:00,2020-12-03 10:48:49,1575.8166666666666,Incident on LITTLE RD near KIOWA DR Drive with caution., Little Rd,New Port Richey,Pasco,FL,2020.0,train
A-6728971,Source1,2,2020-12-02 08:33:00,2020-12-03 10:48:49,1575.8166666666666,Incident on FL-826 WB near NW 27TH AVE Expect delays.,SR-826,Opa-Locka,Miami-Dade,FL,2020.0,train
A-4168053,Source1,2,2022-05-24 23:49:08,2022-05-26 02:04:49,1575.6833333333334,Construction on N 95TH ST WB near E APACHE TRL Road closed. Take alternate route., E Avalon St,Mesa,Maricopa,AZ,2022.0,calibration
A-6715745,Source1,2,2020-10-17 04:46:00,2020-10-18 07:01:17,1575.2833333333333,Construction on US-60 WB near PRIMITIVE RD Road closed. Take alternate route.,AZ-77,Peridot,Gila,AZ,2020.0,train
A-5863858,Source1,2,2021-05-22 22:48:00,2021-05-24 01:00:39,1572.65,Incident on GREENWOOD near MISSOURI AVE Drive with caution., Greenwood Rd,Shreveport,Caddo,LA,2021.0,validation
A-6457566,Source1,2,2021-01-06 00:41:00,2021-01-07 02:53:14,1572.2333333333333,Incident on LINWOOD AVE near LEVY ST Drive with caution., Wilkinson St,Shreveport,Caddo,LA,2021.0,validation
A-6438630,Source1,2,2021-02-11 07:32:00,2021-02-12 09:44:00,1572.0,Incident on I-35W SB near NORTHSIDE DR Road closed. Take alternate route.,I-35W Express Toll,Fort Worth,Tarrant,TX,2021.0,validation
A-6437288,Source1,2,2021-02-11 07:32:00,2021-02-12 09:44:00,1572.0,Incident on I-35W SB near NORTHSIDE DR Road closed. Take alternate route.,I-35W,Fort Worth,Tarrant,TX,2021.0,validation
A-2444353,Source2,2,2018-11-08 02:07:31,2018-11-09 04:18:00,1570.4833333333333,Entry ramp to US-101 Southbound from S Moorpark Rd closed due to police incident.,US-101 S,Westlake Village,Ventura,CA,2018.0,train
A-5950826,Source1,4,2021-12-01 19:32:00,2021-12-02 21:42:07,1570.1166666666666,Hazard @ Walker Road closed between Wynwood Avenue and Ecole Avenue -- Impact: Closure, SW Ecole Ave,Beaverton,Washington,OR,2021.0,validation
A-6778483,Source1,2,2020-10-29 18:27:00,2020-10-30 20:35:54,1568.9,Construction on I-10 EB near QUARTZSITE Road closed. Take alternate route.,US-95 S,Quartzsite,La Paz,AZ,2020.0,train
A-6681215,Source1,2,2020-09-18 19:47:00,2020-09-19 21:55:36,1568.6,Incident on CA-20 EB near HOUSE 1530 Expect delays., E State Highway 20,Nice,Lake,CA,2020.0,train
A-3819708,Source1,2,2022-11-14 12:40:00,2022-11-15 14:48:04,1568.0666666666666,Incident on CHATEAU near CLASSIC CIR Drive with caution., Chateau Dr,Shreveport,Caddo,LA,2022.0,calibration
A-6228671,Source1,2,2021-07-30 14:21:00,2021-07-31 16:28:32,1567.5333333333333,Incident on YORK near ROITAN DR Drive with caution., York Loop,Shreveport,Caddo,LA,2021.0,validation
A-4600124,Source1,2,2023-01-25 01:30:00,2023-01-26 03:37:28,1567.4666666666667,Construction on US-191 SB near BIA-9205 Road closed. Take alternate route., US Highway 191,Ganado,Apache,AZ,2023.0,test
A-5068236,Source1,2,2022-08-01 06:16:08,2022-08-02 08:23:25,1567.2833333333333,Incident on MD-410 EB near BROOKVILLE RD Road closed. Take alternate route., Rocton Ave,Chevy Chase,Montgomery,MD,2022.0,calibration
A-4478289,Source1,2,2023-01-22 18:48:00,2023-01-23 20:54:40,1566.6666666666667,Incident on DR MARTIN LUTHER KING JR near IONE ST Drive with caution., Dr Martin Luther King Dr,Shreveport,Caddo,LA,2023.0,test
A-4751318,Source1,2,2022-06-05 13:07:00,2022-06-06 15:13:32,1566.5333333333333,Construction on US-70 EB near AZ-170 Road closed. Take alternate route.,US-70 E,Peridot,Gila,AZ,2022.0,calibration
A-6536946,Source1,2,2021-01-06 15:59:32,2021-01-07 18:06:00,1566.4666666666667,Slow traffic on FL-7 - US-441 N - FL-860 from US-441 to NW 2nd Ct due to accident.,NW 2nd Ave,Miami,Miami-Dade,FL,2021.0,validation
A-5966243,Source1,2,2021-12-13 12:14:00,2021-12-14 14:19:52,1565.8666666666666,Incident on E BERT KOUNS INDUSTRIAL near FERN AVE Drive with caution., Fern Ave,Shreveport,Caddo,LA,2021.0,validation
A-4474206,Source1,2,2022-11-09 16:53:00,2022-11-10 18:58:28,1565.4666666666667,Incident on N HEARNE near HAWN AVE Drive with caution.,N Hearne Ave,Shreveport,Bossier,LA,2022.0,calibration
A-4535441,Source1,2,2022-12-21 00:02:00,2022-12-22 02:07:13,1565.2166666666667,Incident on NE 30TH ST near NE 53RD TER Drive with caution., NE 30th St,High Springs,Gilchrist,FL,2022.0,calibration
A-6934003,Source1,2,2020-09-24 21:03:00,2020-09-25 23:08:12,1565.2,Incident on KENT near MORNINGSIDE DR Drive with caution., Corbitt St,Shreveport,Caddo,LA,2020.0,train
A-6002826,Source1,4,2021-08-22 18:55:00,2021-08-23 20:59:46,1564.7666666666667,Construction on I-110 NB near LA-408 Road closed. Take alternate route.,I-110 N,Baton Rouge,East Baton Rouge,LA,2021.0,validation
A-4159956,Source1,2,2022-12-05 09:58:30,2022-12-06 12:02:33,1564.05,Construction on I-90 WB near MP 434 Expect delays.,I-90 W,Park City,Stillwater,MT,2022.0,calibration
A-4377905,Source1,2,2022-02-20 19:09:49,2022-02-21 21:13:36,1563.7833333333333,Travelers can expect the following: Crash blockage jackknife with on ramp closed westbound until further notice. SEMI BLOCKING WESTBOUND REED-POINT ON-RAMP. EXPECT DELAYS. USE CAUTION AND WATCH FOR EMERGENCY PERSONNEL AND VEHICLES.,I-90 W,Reed Point,Stillwater,MT,2022.0,calibration
A-3899919,Source1,2,2022-12-09 13:37:00,2022-12-10 15:39:46,1562.7666666666667,Incident on I-220 WB near JEFFERSON PAIGE RD Drive with caution.,I-220 W,Shreveport,Caddo,LA,2022.0,calibration
A-6930333,Source1,2,2020-11-24 00:11:00,2020-11-25 02:13:32,1562.5333333333333,VEH ENTERED IN SVS - SDJ - FCN# 5552032803876, Lower Little Shasta Rd,Montague,Siskiyou,CA,2020.0,train
A-6950132,Source1,2,2020-11-23 02:38:00,2020-11-24 04:40:02,1562.0333333333333,Incident on KENNEDY DR near HOLLYWOOD AVE Drive with caution., Hollywood Ave,Shreveport,Caddo,LA,2020.0,train
A-5883396,Source1,2,2021-06-22 17:13:00,2021-06-23 19:14:45,1561.75,Incident on GROVE near PENICK ST Drive with caution., Grove St,Shreveport,Caddo,LA,2021.0,validation
A-5178300,Source1,2,2022-02-18 19:12:00,2022-02-19 21:13:45,1561.75,Incident on SHREVEPORT BARKSDALE near KNIGHT ST Drive with caution., Shreveport Barksdale Hwy,Shreveport,Caddo,LA,2022.0,calibration
A-6878355,Source1,2,2020-11-13 23:28:00,2020-11-15 01:29:32,1561.5333333333333,Incident on TRAVIS ST near SPRING ST Drive with caution., Travis St,Shreveport,Caddo,LA,2020.0,train
A-4175645,Source1,2,2022-01-18 10:30:22,2022-01-19 12:31:43,1561.35,Construction on I-90 WB near MP 467 Expect long delays.,I-90 W,Huntley,Yellowstone,MT,2022.0,calibration
A-6859095,Source1,2,2020-11-15 22:53:00,2020-11-17 00:54:06,1561.1,Incident on TRAVIS near MARSHALL ST Expect long delays., Travis St,Shreveport,Caddo,LA,2020.0,train
A-6531717,Source1,2,2021-02-11 13:45:00,2021-02-12 15:46:00,1561.0,Incident on LINWOOD near W KIRBY PL Drive with caution., Linwood Ave,Shreveport,Caddo,LA,2021.0,validation
A-6702831,Source1,2,2020-11-26 23:13:00,2020-11-28 01:13:45,1560.75,Incident on LINE AVE near SOUTHFIELD RD Drive with caution., Line Ave,Shreveport,Caddo,LA,2020.0,train
A-6130548,Source1,2,2021-08-26 00:54:00,2021-08-27 02:54:29,1560.4833333333333,Incident on BEATRICE DR near LOCKSLEY AVE Expect delays., Beatrice Dr,Orlando,Orange,FL,2021.0,validation
A-4493712,Source1,2,2022-06-12 00:01:00,2022-06-13 02:01:26,1560.4333333333334,Incident on CLINTON AVE near CIR Expect delays.,Cove Ln,Dade City,Pasco,FL,2022.0,calibration
A-6886643,Source1,2,2020-10-26 00:17:00,2020-10-27 02:17:22,1560.3666666666666,Incident on JEWELLA AVE near JUDSON ST Drive with caution., Jewella Ave,Shreveport,Caddo,LA,2020.0,train
A-6170670,Source1,2,2021-10-17 00:05:00,2021-10-18 02:05:09,1560.15,Incident on VAN AKEN DR near MITCHELL RD Drive with caution., Van Aken Dr,Orlando,Orange,FL,2021.0,validation
A-5868856,Source1,2,2021-10-17 00:05:00,2021-10-18 02:05:09,1560.15,Incident on MOON LAKE RD near GOLDEN VALLEY DR Drive with caution., Moon Lake Rd,New Port Richey,Pasco,FL,2021.0,validation
A-6041637,Source1,2,2021-10-17 00:05:00,2021-10-18 02:05:09,1560.15,Incident on N OLD LAKE WILSON RD near FAIRFAX DR Road closed. Take alternate route., N Old Lake Wilson Rd,Kissimmee,Osceola,FL,2021.0,validation
A-5692148,Source1,2,2021-05-08 13:39:00,2021-05-09 15:39:08,1560.1333333333334,Incident on W 72ND ST near UNION AVE Drive with caution., Clift Ave,Shreveport,Caddo,LA,2021.0,validation
A-6620994,Source1,2,2020-10-31 21:34:00,2020-11-01 23:33:49,1559.8166666666666,Incident on CRESWELL near COLLEGE ST Drive with caution., Creswell Ave,Shreveport,Caddo,LA,2020.0,train
A-6942138,Source1,2,2020-11-26 06:41:15,2020-11-27 08:41:00,1559.75,Incident on US-71 NB near LINWOOD BLVD Right lane blocked. Expect delays.,E 35th St,Kansas City,Jackson,MO,2020.0,train
A-6445456,Source1,2,2021-02-13 19:53:00,2021-02-14 21:52:39,1559.65,Incident on I-20 EB near LINE AVE Drive with caution.,I-20,Bossier City,Bossier,LA,2021.0,validation
A-6861965,Source1,2,2020-10-08 23:06:00,2020-10-10 01:05:33,1559.55,Incident on LINE near KINGS HWY Drive with caution., Kings Hwy,Shreveport,Caddo,LA,2020.0,train
A-6619000,Source1,2,2020-10-30 22:37:00,2020-11-01 00:36:30,1559.5,Incident on RUTLEDGE near SALLY ST Drive with caution., Sally St,Shreveport,Caddo,LA,2020.0,train
A-5077956,Source1,2,2022-08-04 17:53:00,2022-08-05 19:52:28,1559.4666666666667,Incident on ARCHER near YOUREE DR Drive with caution., Archer Ave,Shreveport,Caddo,LA,2022.0,calibration
A-6927179,Source1,2,2020-10-21 00:31:00,2020-10-22 02:30:22,1559.3666666666666,Incident on E 70TH near THORNHILL AVE Drive with caution., E 70th St,Shreveport,Caddo,LA,2020.0,train
A-6615349,Source1,2,2020-12-05 06:21:00,2020-12-06 08:20:19,1559.3166666666666,NB JSO. CORR LN 69 ** CHP DOESNT NEED TO GO TO DIXON // RO OF BLK PK LAST OF NUNES IS 97 W/ DAVIS PD [Shared],CA-113 N,Davis,Yolo,CA,2020.0,train
A-6349127,Source1,2,2021-01-12 17:42:00,2021-01-13 19:40:33,1558.55,Incident on TEXAS near HOPE ST Drive with caution., Texas Ave,Shreveport,Caddo,LA,2021.0,validation
A-6763375,Source1,2,2020-10-21 13:34:00,2020-10-22 15:32:26,1558.4333333333334,Construction on LA-56 EB near S CENTRAL BLVD Road closed. Take alternate route., Highway 56,Chauvin,Terrebonne,LA,2020.0,train
A-6630750,Source1,2,2020-10-21 13:34:00,2020-10-22 15:32:26,1558.4333333333334,Construction on LA-56 WB near S CENTRAL BLVD Road closed. Take alternate route., Highway 56,Chauvin,Terrebonne,LA,2020.0,train
A-6755507,Source1,2,2020-11-25 03:18:00,2020-11-26 05:16:13,1558.2166666666667,Incident on PINE HILL near I-49 Drive with caution.,I-49 N,Shreveport,Caddo,LA,2020.0,train
A-5810233,Source1,2,2021-10-07 19:41:00,2021-10-08 21:39:07,1558.1166666666666,Incident on SPRING ST near ROOK ST Drive with caution., Market St,Shreveport,Caddo,LA,2021.0,validation
A-6846736,Source1,2,2020-12-22 07:04:00,2020-12-23 09:01:40,1557.6666666666667,Incident on MELROSE near LINWOOD AVE Drive with caution., Linwood Ave,Shreveport,Caddo,LA,2020.0,train
A-5676003,Source1,2,2021-12-09 04:18:00,2021-12-10 06:14:05,1556.0833333333333,Construction on AZ-89 SB near FS ROAD 54 Road closed. Take alternate route., S State Route 69,Yarnell,Yavapai,AZ,2021.0,validation
A-6845531,Source1,2,2020-12-12 08:01:00,2020-12-13 09:56:49,1555.8166666666666,Incident on BEARSS AVE near I-275 Drive with caution.,E Bearss Ave,Tampa,Hillsborough,FL,2020.0,train
A-5119241,Source1,2,2022-06-29 00:11:00,2022-06-30 02:06:47,1555.7833333333333,Incident on WATERWAY CT near TROPICAL DR Drive with caution., Waterway Ct,Orlando,Orange,FL,2022.0,calibration
A-5698619,Source1,2,2021-04-04 00:01:00,2021-04-05 01:56:45,1555.75,Incident on ROWAN RD near GIBRALTAR AVE Expect delays., Rowan Rd,New Port Richey,Pasco,FL,2021.0,validation
A-5049892,Source1,2,2022-11-11 20:57:06,2022-11-12 22:52:47,1555.6833333333334,Construction on 25TH ST near HOUSE 11300 Drive with caution., E 25th St S,Tulsa,Tulsa,OK,2022.0,calibration
A-6117427,Source1,2,2021-10-06 00:14:00,2021-10-07 02:09:37,1555.6166666666666,Incident on S APOPKA VINELAND RD near LYNCH COURT DR Right lane blocked. Expect delays.,Lynch Dr,Orlando,Orange,FL,2021.0,validation
A-6400696,Source1,2,2021-01-07 08:02:00,2021-01-08 09:57:37,1555.6166666666666,Incident on I-95 NB near HALLANDALE BEACH BLVD Drive with caution.,I-95 N,Miami,Miami-Dade,FL,2021.0,validation
A-6283789,Source1,2,2021-03-09 00:58:30,2021-03-10 02:54:00,1555.5,Slow traffic on Golden State Fwy S - I-5 S from Templin Hwy (I-5) to Lake Hughes Rd (I-5) due to accident.,Golden State Fwy S,Castaic,Los Angeles,CA,2021.0,validation
A-6873045,Source1,2,2020-12-26 09:21:00,2020-12-27 11:16:29,1555.4833333333333,Incident on FL-91 SB near MM 52 Drive with caution.,Florida's Tpke,Hollywood,Broward,FL,2020.0,train
A-4326650,Source1,2,2022-03-20 01:34:00,2022-03-21 03:29:15,1555.25,Incident on VELDA DAIRY RD near WOOD GREEN WAY Expect delays., Wood Green Way,Tallahassee,Leon,FL,2022.0,calibration
A-4039158,Source1,2,2022-11-22 05:01:17,2022-11-23 06:56:11,1554.9,Construction on YORKTOWN AVE near HOUSE 6914 Expect delays.,,Tulsa,Tulsa,OK,2022.0,calibration
A-5049561,Source1,2,2022-06-12 02:24:00,2022-06-13 04:18:41,1554.6833333333334,Accident from Nicasio Valley Rd to Old Rancheria Rd., Nicasio Valley Rd,Nicasio,Marin,CA,2022.0,calibration
A-4319571,Source1,2,2022-12-18 19:01:00,2022-12-19 20:55:21,1554.35,Incident on NORRIS FERRY near ELLERBE RD Drive with caution., Ellerbe Rd,Shreveport,Caddo,LA,2022.0,calibration
A-5005054,Source1,2,2022-12-18 19:01:00,2022-12-19 20:55:21,1554.35,Incident on NORRIS FERRY near ELLERBE RD Drive with caution.,Norris Ferry Rd,Shreveport,Caddo,LA,2022.0,calibration
A-3994739,Source1,2,2022-12-25 18:38:52,2022-12-26 20:32:53,1554.0166666666667,Construction on E HWY 64-51 EXPY near HOUSE 9001 Expect delays.,Broken Arrow Expy,Tulsa,Tulsa,OK,2022.0,calibration
A-3965813,Source1,2,2022-03-12 11:54:00,2022-03-13 13:48:00,1554.0,Incident on YUCCA ST near HOUSE 21512 Drive with caution., Yucca St,Perris,Riverside,CA,2022.0,calibration
A-3895445,Source1,2,2023-01-30 19:25:00,2023-01-31 21:18:47,1553.7833333333333,Construction on I-17 SB near DUNLAP AVE Road closed. Take alternate route.,W Peoria Ave,Phoenix,Maricopa,AZ,2023.0,test
A-4536556,Source1,2,2022-11-19 22:11:00,2022-11-21 00:04:42,1553.7,Incident on WASSON near NORTHWOOD LN Drive with caution., Wasson Rd,Shreveport,Caddo,LA,2022.0,calibration
A-4763502,Source1,2,2022-02-14 04:01:17,2022-02-15 05:54:58,1553.6833333333334,Travelers can expect the following: Crash blockage and road blocked with detour and no passing until further notice. Crash. Approach with caution and lookout for EMS personnel. ALTERNATE ROUTE ADVISEDEB USE S-279WB USE US 287, E MT Highway 200,Canyon Creek,Lewis and Clark,MT,2022.0,calibration
A-6424437,Source1,2,2021-01-03 19:41:08,2021-01-04 21:34:47,1553.65,Incident on MT-44 near FRONTIER RD Expect delays., Valier Hwy,Valier,Pondera,MT,2021.0,validation
